0,tcp,http_443,OTH,243,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,10,1.00,0.00,0.27,0.70,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,5,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,6,1.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,11,1.00,0.00,0.33,0.64,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,251,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,12,1.00,0.00,0.38,0.58,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,7,1.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,8,1.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,13,1.00,0.00,0.43,0.54,0.00,0.00,0.00,0.00
0,tcp,http_443,SF,1658,10447,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6,tcp,http,SF,236,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,tcp,http_443,SF,10231,168126,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,15,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,1,0.10,0.90,0.50,0.00,0.00,0.00,0.00,0.00
5,tcp,http,SF,236,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,tcp,http_443,SF,3444,5768,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,2,0.18,0.82,0.67,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,3,0.25,0.75,0.75,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,1402,687,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,1396,687,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTR,2774,6699,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,19,1.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
1,tcp,http_443,RSTR,2712,6645,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,0.80,2,20,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,1,7,0.00,0.00,0.00,0.00,1.00,0.00,0.86,1,22,1.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,2,8,0.00,0.00,0.00,0.00,1.00,0.00,0.75,2,23,1.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,3,9,0.00,0.00,0.00,0.00,1.00,0.00,0.67,3,24,1.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTR,2720,6645,0,0,0,2,10,0.00,0.00,0.00,0.00,1.00,0.00,0.80,3,25,1.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTR,2658,6591,0,0,0,3,11,0.00,0.00,0.00,0.00,1.00,0.00,0.73,4,26,1.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTR,2712,6645,0,0,0,4,12,0.00,0.00,0.00,0.00,1.00,0.00,0.67,5,27,1.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,13,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,79,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,13,9,0.69,0.31,0.90,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,29,1.00,0.00,0.23,0.76,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,83,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,30,1.00,0.00,0.26,0.73,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,10,0.71,0.29,0.91,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,2106,6822,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,3150,66536,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,1,32,1.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,2091,6871,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,2,33,1.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,3,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,3,34,1.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,4,35,1.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,5,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,5,36,1.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,6,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,6,37,1.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,7,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,7,38,1.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,3154,0,0,0,8,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,8,39,1.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,9,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,9,40,1.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,10,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,10,41,1.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,11,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,11,42,1.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,12,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,12,43,1.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,13,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,13,44,1.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,14,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,14,45,1.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,15,17,0.00,0.00,0.00,0.00,1.00,0.00,0.12,15,46,1.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,16,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,16,47,1.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,17,19,0.00,0.00,0.00,0.00,1.00,0.00,0.11,17,48,1.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,18,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,18,49,1.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,19,21,0.00,0.00,0.00,0.00,1.00,0.00,0.10,19,50,1.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,20,22,0.00,0.00,0.00,0.00,1.00,0.00,0.09,20,51,1.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,21,23,0.00,0.00,0.00,0.00,1.00,0.00,0.09,21,52,1.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,22,24,0.00,0.00,0.00,0.00,1.00,0.00,0.08,22,53,1.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,23,25,0.00,0.00,0.00,0.00,1.00,0.00,0.08,23,54,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,24,26,0.00,0.00,0.00,0.00,1.00,0.00,0.08,24,55,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,25,27,0.00,0.00,0.00,0.00,1.00,0.00,0.07,25,56,1.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,26,28,0.00,0.00,0.00,0.00,1.00,0.00,0.07,26,57,1.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,27,29,0.00,0.00,0.00,0.00,1.00,0.00,0.07,27,58,1.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,28,30,0.00,0.00,0.00,0.00,1.00,0.00,0.07,28,59,1.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,29,31,0.00,0.00,0.00,0.00,1.00,0.00,0.06,29,60,1.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,30,32,0.00,0.00,0.00,0.00,1.00,0.00,0.06,30,61,1.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,31,33,0.00,0.00,0.00,0.00,1.00,0.00,0.06,31,62,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,32,34,0.00,0.00,0.00,0.00,1.00,0.00,0.06,32,63,1.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,33,35,0.00,0.00,0.00,0.00,1.00,0.00,0.06,33,64,1.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,34,36,0.00,0.00,0.00,0.00,1.00,0.00,0.06,34,65,1.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,35,37,0.00,0.00,0.00,0.00,1.00,0.00,0.05,35,66,1.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,1208,5289,0,0,0,36,38,0.00,0.00,0.00,0.00,1.00,0.00,0.05,36,67,1.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,39,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,68,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,37,40,0.00,0.00,0.00,0.00,1.00,0.00,0.07,37,69,1.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,41,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,70,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6,tcp,http,SF,236,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,tcp,http,SF,236,180,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,391,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,71,1.00,0.00,0.12,0.87,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,11,0.73,0.27,0.92,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16,12,0.75,0.25,0.92,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,72,1.00,0.00,0.14,0.86,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,243,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,73,1.00,0.00,0.15,0.85,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,13,0.76,0.24,0.93,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,14,0.78,0.22,0.93,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,74,1.00,0.00,0.16,0.84,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,251,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,75,1.00,0.00,0.17,0.83,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19,15,0.79,0.21,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,16,0.80,0.20,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,76,1.00,0.00,0.18,0.82,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,76,1.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,391,0,0,0,0,6,7,0.00,0.00,0.00,0.00,1.00,0.00,0.14,14,77,1.00,0.00,0.18,0.82,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,15,0.79,0.21,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,16,0.80,0.20,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,75,1.00,0.00,0.20,0.80,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,243,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16,75,1.00,0.00,0.21,0.79,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,17,0.81,0.19,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,17,0.81,0.19,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,74,1.00,0.00,0.23,0.77,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,251,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,74,1.00,0.00,0.24,0.76,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,18,0.82,0.18,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,127,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,18,0.82,0.18,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,74,1.00,0.00,0.24,0.76,0.00,0.00,0.00,0.00
65,tcp,http_443,SF,2357,8540,0,0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,1.00,38,74,1.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,0.18,0.82,0.80,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,79,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,22,17,0.77,0.23,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,74,1.00,0.00,0.23,0.77,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,83,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,74,1.00,0.00,0.23,0.77,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,17,0.77,0.23,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,74,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
53,tcp,http_443,SF,17532,327542,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,75,1.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,0.24,0.76,0.83,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,6,0.27,0.73,0.86,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,SF,3194,60594,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,39,74,1.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00
0,tcp,http_443,SF,1293,5409,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,0.50,40,74,1.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00
56,tcp,http_443,SF,58816,15536,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,75,1.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,16,0.76,0.24,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,76,1.00,0.00,0.01,0.97,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,17,0.77,0.23,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,76,1.00,0.00,0.03,0.97,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,18,0.86,0.14,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,SF,2718,2150,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,76,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6,tcp,http_443,SF,1347,5409,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,41,76,1.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00
6,tcp,http_443,SF,1347,5409,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42,76,1.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
6,tcp,http_443,SF,1347,5409,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43,76,1.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00
0,tcp,private,OTH,80,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,19,0.86,0.14,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,84,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,75,1.00,0.00,0.21,0.79,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23,20,0.87,0.13,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,4,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,6,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,7,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,8,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,9,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,154,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
